date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2025-06-10,Romania,Cyprus,2.0,0.0,FIFA World Cup qualification,Bucharest,Romania,False
2025-06-10,Serbia,Andorra,3.0,0.0,FIFA World Cup qualification,Leskovac,Serbia,False
2025-06-10,Latvia,Albania,1.0,1.0,FIFA World Cup qualification,Riga,Latvia,False
2025-06-10,New Zealand,Ukraine,1.0,2.0,Canadian Shield,Toronto,Canada,True
2025-06-10,Canada,Ivory Coast,0.0,0.0,Canadian Shield,Toronto,Canada,False
2025-06-10,Belarus,Russia,1.0,4.0,Friendly,Minsk,Belarus,False
2025-06-10,Cuba,Bermuda,1.0,2.0,FIFA World Cup qualification,Santiago de Cuba,Cuba,False
2025-06-10,Honduras,Antigua and Barbuda,2.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
2025-06-10,Saint Kitts and Nevis,Grenada,2.0,3.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False
2025-06-10,Costa Rica,Trinidad and Tobago,2.0,1.0,FIFA World Cup qualification,San José,Costa Rica,False
2025-06-10,Saint Lucia,Barbados,2.0,1.0,FIFA World Cup qualification,Gros Islet,Saint Lucia,False
2025-06-10,Haiti,Curacao,1.0,5.0,FIFA World Cup qualification,Oranjestad,Aruba,True
2025-06-10,Guyana,Montserrat,3.0,0.0,FIFA World Cup qualification,Leonora,Guyana,False
2025-06-10,Panama,Nicaragua,3.0,0.0,FIFA World Cup qualification,Panama City,Panama,False
2025-06-10,Dominican Republic,Dominica,5.0,0.0,FIFA World Cup qualification,Santo Domingo,Dominican Republic,False
2025-06-10,Jamaica,Guatemala,3.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False
2025-06-10,Puerto Rico,Saint Vincent and the Grenadines,2.0,1.0,FIFA World Cup qualification,Mayagüez,Puerto Rico,False
2025-06-10,El Salvador,Suriname,1.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,False
2025-06-14,Mexico,Dominican Republic,3.0,2.0,Gold Cup,Inglewood,United States,True
2025-06-15,Costa Rica,Suriname,4.0,3.0,Gold Cup,San Diego,United States,True
2025-06-15,United States,Trinidad and Tobago,5.0,0.0,Gold Cup,San Jose,United States,False
2025-06-15,Haiti,Saudi Arabia,0.0,1.0,Gold Cup,San Diego,United States,True
2025-06-16,Panama,Guadeloupe,5.0,2.0,Gold Cup,Carson,United States,True
2025-06-16,Jamaica,Guatemala,0.0,1.0,Gold Cup,Carson,United States,True
2025-06-17,Curacao,El Salvador,0.0,0.0,Gold Cup,San Jose,United States,True
2025-06-17,Canada,Honduras,6.0,0.0,Gold Cup,Vancouver,Canada,False
2025-06-18,Costa Rica,Dominican Republic,2.0,1.0,Gold Cup,Arlington,United States,True
2025-06-18,Suriname,Mexico,0.0,2.0,Gold Cup,Arlington,United States,True
2025-06-19,Trinidad and Tobago,Haiti,1.0,1.0,Gold Cup,Houston,United States,True
2025-06-19,United States,Saudi Arabia,1.0,0.0,Gold Cup,Austin,United States,False
2025-06-20,Jamaica,Guadeloupe,2.0,1.0,Gold Cup,San Jose,United States,True
2025-06-20,Guatemala,Panama,0.0,1.0,Gold Cup,Austin,United States,True
2025-06-21,Curacao,Canada,1.0,1.0,Gold Cup,Houston,United States,True
2025-06-21,Honduras,El Salvador,2.0,0.0,Gold Cup,Houston,United States,True
2025-06-22,Mexico,Costa Rica,0.0,0.0,Gold Cup,Paradise,United States,True
2025-06-22,Dominican Republic,Suriname,0.0,0.0,Gold Cup,Arlington,United States,True
2025-06-22,Saudi Arabia,Trinidad and Tobago,1.0,1.0,Gold Cup,Paradise,United States,True
2025-06-22,United States,Haiti,2.0,1.0,Gold Cup,Arlington,United States,False
2025-06-24,Honduras,Curacao,2.0,1.0,Gold Cup,San Jose,United States,True
2025-06-24,Canada,El Salvador,2.0,0.0,Gold Cup,Houston,United States,True
2025-06-24,Panama,Jamaica,4.0,1.0,Gold Cup,Austin,United States,True
2025-06-24,Guadeloupe,Guatemala,2.0,3.0,Gold Cup,Houston,United States,True
2025-06-28,Panama,Honduras,1.0,1.0,Gold Cup,Glendale,United States,True
2025-06-28,Mexico,Saudi Arabia,2.0,0.0,Gold Cup,Glendale,United States,True
2025-06-29,Canada,Guatemala,1.0,1.0,Gold Cup,Minneapolis,United States,True
2025-06-29,United States,Costa Rica,2.0,2.0,Gold Cup,Minneapolis,United States,False
2025-07-01,Tamil Eelam,Tibet,4.0,0.0,CONIFA Asia Cup,London,England,True
2025-07-02,United States,Guatemala,2.0,1.0,Gold Cup,St. Louis,United States,False
2025-07-02,Mexico,Honduras,1.0,0.0,Gold Cup,Santa Clara,United States,True
2025-07-02,Tamil Eelam,East Turkestan,2.0,1.0,CONIFA Asia Cup,London,England,True
2025-07-03,Tibet,East Turkestan,4.0,6.0,CONIFA Asia Cup,London,England,True
2025-07-04,Tamil Eelam,East Turkestan,5.0,0.0,CONIFA Asia Cup,London,England,True
2025-07-06,United States,Mexico,1.0,2.0,Gold Cup,Houston,United States,False
2025-07-13,Hitra,Isle of Man,2.0,7.0,Island Games,Finstown,Scotland,True
2025-07-13,Orkney,Frøya,3.0,0.0,Island Games,Kirkwall,Scotland,False
2025-07-13,Gozo,Shetland,0.0,0.0,Island Games,Kirkwall,Scotland,True
2025-07-14,Orkney,Hitra,3.0,2.0,Island Games,Kirkwall,Scotland,False
2025-07-14,Isle of Man,Frøya,10.0,1.0,Island Games,Dounby,Scotland,True
2025-07-14,Jersey,Gozo,2.0,0.0,Island Games,Holm,Scotland,True
2025-07-14,Ynys Môn,Western Isles,1.0,0.0,Island Games,Rendall,Scotland,True
2025-07-15,Orkney,Isle of Man,1.0,3.0,Island Games,Kirkwall,Scotland,False
2025-07-15,Frøya,Hitra,0.0,6.0,Island Games,Finstown,Scotland,True
2025-07-15,Jersey,Shetland,2.0,2.0,Island Games,Kirkwall,Scotland,True
2025-07-17,Hitra,Frøya,3.0,0.0,Island Games,Holm,Scotland,True
2025-07-17,Gozo,Western Isles,3.0,3.0,Island Games,Dounby,Scotland,True
2025-07-17,Orkney,Shetland,3.0,2.0,Island Games,Stromness,Scotland,False
2025-07-17,Isle of Man,Ynys Môn,0.0,1.0,Island Games,Kirkwall,Scotland,True
2025-07-18,Isle of Man,Jersey,3.0,2.0,Island Games,Kirkwall,Scotland,True
2025-08-13,United States Virgin Islands,Turks and Caicos Islands,1.0,1.0,Outrigger Challenge Cup,United States,United States,True
2025-08-14,Marshall Islands,United States Virgin Islands,0.0,4.0,Outrigger Challenge Cup,United States,United States,True
2025-08-16,Turks and Caicos Islands,Marshall Islands,3.0,2.0,Outrigger Challenge Cup,United States,United States,True
2025-08-24,Qatar,Lebanon,2.0,2.0,Friendly,Doha,Qatar,False
2025-09-03,Qatar,Bahrain,2.0,2.0,Friendly,Doha,Qatar,False
2025-09-03,Seychelles,Gabon,0.0,4.0,FIFA World Cup qualification,Saint Pierre,Mauritius,True
2025-09-04,Gibraltar,Albania,0.0,1.0,Friendly,Gibraltar,Gibraltar,False
2025-09-04,Malaysia,Singapore,2.0,1.0,Friendly,Kuala Lumpur,Malaysia,False
2025-09-04,Norway,Finland,1.0,0.0,Friendly,Oslo,Norway,False
2025-09-04,Russia,Jordan,0.0,0.0,Friendly,Moscow,Russia,False
2025-09-04,Saudi Arabia,North Macedonia,2.0,1.0,Friendly,Prague,Czech Republic,True
2025-09-04,United Arab Emirates,Syria,3.0,1.0,Friendly,Dubai,United Arab Emirates,False
2025-09-04,Colombia,Bolivia,3.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False
2025-09-04,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False
2025-09-04,Paraguay,Ecuador,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False
2025-09-04,Uruguay,Peru,3.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False
2025-09-04,Brazil,Chile,3.0,0.0,FIFA World Cup qualification,Rio de Janeiro,Brazil,False
2025-09-04,Guinea-Bissau,Sierra Leone,1.0,1.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
2025-09-04,Angola,Libya,0.0,1.0,FIFA World Cup qualification,Luanda,Angola,False
2025-09-04,Cameroon,Eswatini,3.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False
2025-09-04,Mauritius,Cape Verde,0.0,2.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False
2025-09-04,Algeria,Botswana,3.0,1.0,FIFA World Cup qualification,Tizi Ouzou,Algeria,False
2025-09-04,São Tomé and Príncipe,Equatorial Guinea,2.0,3.0,FIFA World Cup qualification,Oujda,Morocco,True
2025-09-04,Tunisia,Liberia,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,False
2025-09-04,Chad,Ghana,1.0,1.0,FIFA World Cup qualification,N'Djamena,Chad,False
2025-09-04,Madagascar,Central African Republic,2.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,True
2025-09-04,Mali,Comoros,3.0,0.0,FIFA World Cup qualification,Berkane,Morocco,True
2025-09-04,Luxembourg,Northern Ireland,1.0,3.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False
2025-09-04,Slovakia,Germany,2.0,0.0,FIFA World Cup qualification,Bratislava,Slovakia,False
2025-09-04,Georgia,Turkey,2.0,3.0,FIFA World Cup qualification,Tbilisi,Georgia,False
2025-09-04,Bulgaria,Spain,0.0,3.0,FIFA World Cup qualification,Sofia,Bulgaria,False
2025-09-04,Lithuania,Malta,1.0,1.0,FIFA World Cup qualification,Kaunas,Lithuania,False
2025-09-04,Netherlands,Poland,1.0,1.0,FIFA World Cup qualification,Rotterdam,Netherlands,False
2025-09-04,Kazakhstan,Wales,0.0,1.0,FIFA World Cup qualification,Astana,Kazakhstan,False
2025-09-04,Liechtenstein,Belgium,0.0,6.0,FIFA World Cup qualification,Vaduz,Liechtenstein,False
2025-09-04,Iraq,Hong Kong,2.0,1.0,King's Cup,Kanchanaburi,Thailand,True
2025-09-04,Thailand,Fiji,3.0,0.0,King's Cup,Kanchanaburi,Thailand,False
2025-09-04,Suriname,Panama,0.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,False
2025-09-04,Guatemala,El Salvador,0.0,1.0,FIFA World Cup qualification,Guatemala City,Guatemala,False
2025-09-05,Australia,New Zealand,1.0,0.0,Soccer Ashes,Canberra,Australia,False
2025-09-05,Indonesia,Taiwan,6.0,0.0,Friendly,Surabaya,Indonesia,False
2025-09-05,Romania,Canada,0.0,3.0,Friendly,Bucharest,Romania,False
2025-09-05,Djibouti,Burkina Faso,0.0,6.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,True
2025-09-05,Egypt,Ethiopia,2.0,0.0,FIFA World Cup qualification,Cairo,Egypt,False
2025-09-05,South Sudan,DR Congo,1.0,4.0,FIFA World Cup qualification,Juba,South Sudan,False
2025-09-05,Mauritania,Togo,2.0,0.0,FIFA World Cup qualification,Nouadhibou,Mauritania,False
2025-09-05,Senegal,Sudan,2.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,False
2025-09-05,Benin,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Ebimpé,Ivory Coast,True
2025-09-05,South Africa,Lesotho,3.0,0.0,FIFA World Cup qualification,Bloemfontein,South Africa,False
2025-09-05,Congo,Tanzania,1.0,1.0,FIFA World Cup qualification,Brazzaville,Congo,False
2025-09-05,Morocco,Niger,5.0,0.0,FIFA World Cup qualification,Rabat,Morocco,False
2025-09-05,Kenya,Gambia,1.0,3.0,FIFA World Cup qualification,Nairobi,Kenya,False
2025-09-05,Ivory Coast,Burundi,1.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,False
2025-09-05,Somalia,Guinea,0.0,3.0,FIFA World Cup qualification,Kampala,Uganda,True
2025-09-05,Uganda,Mozambique,4.0,0.0,FIFA World Cup qualification,Kampala,Uganda,False
2025-09-05,Namibia,Malawi,1.0,2.0,FIFA World Cup qualification,Francistown,Botswana,True
2025-09-05,Slovenia,Sweden,2.0,2.0,FIFA World Cup qualification,Ljubljana,Slovenia,False
2025-09-05,Switzerland,Kosovo,4.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False
2025-09-05,Denmark,Scotland,0.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False
2025-09-05,Greece,Belarus,5.0,1.0,FIFA World Cup qualification,Athens,Greece,False
2025-09-05,Iceland,Azerbaijan,5.0,0.0,FIFA World Cup qualification,Reykjavík,Iceland,False
2025-09-05,Ukraine,France,0.0,2.0,FIFA World Cup qualification,Wrocław,Poland,True
2025-09-05,Italy,Estonia,5.0,0.0,FIFA World Cup qualification,Bergamo,Italy,False
2025-09-05,Moldova,Israel,0.0,4.0,FIFA World Cup qualification,Chișinău,Moldova,False
2025-09-05,Faroe Islands,Croatia,0.0,1.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False
2025-09-05,Montenegro,Czech Republic,0.0,2.0,FIFA World Cup qualification,Podgorica,Montenegro,False
2025-09-05,Bermuda,Jamaica,0.0,4.0,FIFA World Cup qualification,Devonshire Parish,Bermuda,False
2025-09-05,Trinidad and Tobago,Curacao,0.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False
2025-09-05,Haiti,Honduras,0.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,True
2025-09-05,Nicaragua,Costa Rica,1.0,1.0,FIFA World Cup qualification,Managua,Nicaragua,False
2025-09-06,Sri Lanka,Maldives,0.0,3.0,South Asian Super Cup,Colombo,Sri Lanka,False
2025-09-06,Mexico,Japan,0.0,0.0,Friendly,Oakland,United States,True
2025-09-06,Nepal,Bangladesh,0.0,0.0,Friendly,Kathmandu,Nepal,False
2025-09-06,United States,South Korea,0.0,2.0,Friendly,Harrison,United States,False
2025-09-06,Nigeria,Rwanda,1.0,0.0,FIFA World Cup qualification,Uyo,Nigeria,False
2025-09-06,Republic of Ireland,Hungary,2.0,2.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False
2025-09-06,Armenia,Portugal,0.0,5.0,FIFA World Cup qualification,Yerevan,Armenia,False
2025-09-06,Austria,Cyprus,1.0,0.0,FIFA World Cup qualification,Linz,Austria,False
2025-09-06,San Marino,Bosnia and Herzegovina,0.0,6.0,FIFA World Cup qualification,Serravalle,San Marino,False
2025-09-06,Latvia,Serbia,0.0,1.0,FIFA World Cup qualification,Riga,Latvia,False
2025-09-06,England,Andorra,2.0,0.0,FIFA World Cup qualification,London,England,False
2025-09-07,Central African Republic,Comoros,0.0,2.0,FIFA World Cup qualification,Meknes,Morocco,True
2025-09-07,Germany,Northern Ireland,3.0,1.0,FIFA World Cup qualification,Cologne,Germany,False
2025-09-07,Luxembourg,Slovakia,0.0,1.0,FIFA World Cup qualification,Luxembourg,Luxembourg,False
2025-09-07,Georgia,Bulgaria,3.0,0.0,FIFA World Cup qualification,Tbilisi,Georgia,False
2025-09-07,Turkey,Spain,0.0,6.0,FIFA World Cup qualification,Konya,Turkey,False
2025-09-07,Lithuania,Netherlands,2.0,3.0,FIFA World Cup qualification,Kaunas,Lithuania,False
2025-09-07,Poland,Finland,3.0,1.0,FIFA World Cup qualification,Chorzów,Poland,False
2025-09-07,North Macedonia,Liechtenstein,5.0,0.0,FIFA World Cup qualification,Skopje,North Macedonia,False
2025-09-07,Belgium,Kazakhstan,6.0,0.0,FIFA World Cup qualification,Anderlecht,Belgium,False
2025-09-07,Qatar,Russia,1.0,4.0,Friendly,Doha,Qatar,False
2025-09-07,Fiji,Hong Kong,0.0,8.0,King's Cup,Kanchanaburi,Thailand,True
2025-09-07,Thailand,Iraq,0.0,1.0,King's Cup,Kanchanaburi,Thailand,False
2025-09-08,Czech Republic,Saudi Arabia,1.0,1.0,Friendly,Hradec Králové,Czech Republic,False
2025-09-08,Indonesia,Lebanon,0.0,0.0,Friendly,Surabaya,Indonesia,False
2025-09-08,Malaysia,Palestine,1.0,0.0,Friendly,Johor,Malaysia,False
2025-09-08,Syria,Kuwait,2.0,2.0,Friendly,Doha,Qatar,True
2025-09-08,United Arab Emirates,Bahrain,1.0,0.0,Friendly,Dubai,United Arab Emirates,False
2025-09-08,Guinea-Bissau,Djibouti,2.0,0.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False
2025-09-08,Libya,Eswatini,2.0,0.0,FIFA World Cup qualification,Benghazi,Libya,False
2025-09-08,Zambia,Morocco,0.0,2.0,FIFA World Cup qualification,Ndola,Zambia,False
2025-09-08,Mozambique,Botswana,2.0,0.0,FIFA World Cup qualification,Maputo,Mozambique,False
2025-09-08,Guinea,Algeria,0.0,0.0,FIFA World Cup qualification,Casablanca,Morocco,True
2025-09-08,Uganda,Somalia,2.0,0.0,FIFA World Cup qualification,Kampala,Uganda,False
2025-09-08,Equatorial Guinea,Tunisia,0.0,1.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False
2025-09-08,Malawi,Liberia,2.0,2.0,FIFA World Cup qualification,Lilongwe,Malawi,False
2025-09-08,Madagascar,Chad,3.0,1.0,FIFA World Cup qualification,Casablanca,Morocco,True
2025-09-08,Ghana,Mali,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,False
2025-09-08,Kosovo,Sweden,2.0,0.0,FIFA World Cup qualification,Pristina,Kosovo,False
2025-09-08,Switzerland,Slovenia,3.0,0.0,FIFA World Cup qualification,Basel,Switzerland,False
2025-09-08,Belarus,Scotland,0.0,2.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True
2025-09-08,Greece,Denmark,0.0,3.0,FIFA World Cup qualification,Athens,Greece,False
2025-09-08,Israel,Italy,4.0,5.0,FIFA World Cup qualification,Debrecen,Hungary,True
2025-09-08,Croatia,Montenegro,4.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,False
2025-09-08,Gibraltar,Faroe Islands,0.0,1.0,FIFA World Cup qualification,Gibraltar,Gibraltar,False
2025-09-08,El Salvador,Suriname,1.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,False
2025-09-08,Panama,Guatemala,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,False
2025-09-09,Estonia,Andorra,0.0,0.0,Friendly,Tallinn,Estonia,False
2025-09-09,Jordan,Dominican Republic,3.0,0.0,Friendly,Amman,Jordan,False
2025-09-09,Malta,San Marino,3.0,1.0,Friendly,Ta' Qali,Malta,False
2025-09-09,Mexico,South Korea,2.0,2.0,Friendly,Nashville,United States,True
2025-09-09,New Zealand,Australia,1.0,3.0,Soccer Ashes,Auckland,New Zealand,False
2025-09-09,Singapore,Myanmar,1.0,1.0,Friendly,Singapore,Singapore,False
2025-09-09,Sri Lanka,Maldives,1.0,1.0,Friendly,Colombo,Sri Lanka,False
2025-09-09,United States,Japan,2.0,0.0,Friendly,Columbus,United States,False
2025-09-09,Wales,Canada,0.0,1.0,Friendly,Cardiff,Wales,False
2025-09-09,Ecuador,Argentina,1.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,False
2025-09-09,Peru,Paraguay,0.0,1.0,FIFA World Cup qualification,Lima,Peru,False
2025-09-09,Bolivia,Brazil,1.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,False
2025-09-09,Venezuela,Colombia,3.0,6.0,FIFA World Cup qualification,Maturín,Venezuela,False
2025-09-09,Chile,Uruguay,0.0,0.0,FIFA World Cup qualification,Santiago,Chile,False
2025-09-09,Sierra Leone,Ethiopia,2.0,0.0,FIFA World Cup qualification,Monrovia,Liberia,True
2025-09-09,Burkina Faso,Egypt,0.0,0.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,False
2025-09-09,Togo,Sudan,1.0,0.0,FIFA World Cup qualification,Lomé,Togo,False
2025-09-09,DR Congo,Senegal,2.0,3.0,FIFA World Cup qualification,Kinshasa,DR Congo,False
2025-09-09,Mauritania,South Sudan,0.0,0.0,FIFA World Cup qualification,Nouadhibou,Mauritania,False
2025-09-09,Zimbabwe,Rwanda,0.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True
2025-09-09,South Africa,Nigeria,1.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False
2025-09-09,Benin,Lesotho,4.0,0.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True
2025-09-09,Cape Verde,Cameroon,1.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False
2025-09-09,Angola,Mauritius,3.0,1.0,FIFA World Cup qualification,Luanda,Angola,False
2025-09-09,Tanzania,Niger,0.0,1.0,FIFA World Cup qualification,Unguja,Tanzania,False
2025-09-09,Kenya,Seychelles,5.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,False
2025-09-09,Gabon,Ivory Coast,0.0,0.0,FIFA World Cup qualification,Franceville,Gabon,False
2025-09-09,Gambia,Burundi,2.0,0.0,FIFA World Cup qualification,Nairobi,Kenya,True
2025-09-09,Namibia,São Tomé and Príncipe,3.0,0.0,FIFA World Cup qualification,Francistown,Botswana,True
2025-09-09,Azerbaijan,Ukraine,1.0,1.0,FIFA World Cup qualification,Baku,Azerbaijan,False
2025-09-09,France,Iceland,2.0,1.0,FIFA World Cup qualification,Paris,France,False
2025-09-09,Armenia,Republic of Ireland,2.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,False
2025-09-09,Hungary,Portugal,2.0,3.0,FIFA World Cup qualification,Budapest,Hungary,False
2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,False
2025-09-09,Cyprus,Romania,2.0,2.0,FIFA World Cup qualification,Nicosia,Cyprus,False
2025-09-09,Norway,Moldova,11.0,1.0,FIFA World Cup qualification,Oslo,Norway,False
2025-09-09,Albania,Latvia,1.0,0.0,FIFA World Cup qualification,Tirana,Albania,False
2025-09-09,Serbia,England,0.0,5.0,FIFA World Cup qualification,Belgrade,Serbia,False
2025-09-09,Jamaica,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False
2025-09-09,Curacao,Bermuda,3.0,2.0,FIFA World Cup qualification,Willemstad,Curaçao,False
2025-09-09,Costa Rica,Haiti,3.0,3.0,FIFA World Cup qualification,San José,Costa Rica,False
2025-09-09,Honduras,Nicaragua,2.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False
2025-10-04,Saint Kitts and Nevis,Saint Martin,5.0,0.0,Friendly,Basseterre,Saint Kitts and Nevis,False
2025-10-05,Saint Kitts and Nevis,Saint Martin,2.0,1.0,Friendly,Basseterre,Saint Kitts and Nevis,False
2025-10-05,Saint Vincent and the Grenadines,Cuba,7.0,0.0,Friendly,Arnos Vale,Saint Vincent and the Grenadines,False
2025-10-08,Qatar,Oman,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,False
2025-10-08,Saudi Arabia,Indonesia,3.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
2025-10-08,Ethiopia,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Kigali,Rwanda,True
2025-10-08,Sierra Leone,Burkina Faso,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,True
2025-10-08,Djibouti,Egypt,0.0,3.0,FIFA World Cup qualification,Casablanca,Morocco,True
2025-10-08,Libya,Cape Verde,3.0,3.0,FIFA World Cup qualification,Tripoli,Libya,False
2025-10-08,Eswatini,Angola,2.0,2.0,FIFA World Cup qualification,Lobamba,Eswatini,False
2025-10-08,Mauritius,Cameroon,0.0,2.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False
2025-10-08,Niger,Congo,3.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,True
2025-10-08,Tanzania,Zambia,0.0,1.0,FIFA World Cup qualification,Unguja,Tanzania,False
2025-10-08,Comoros,Madagascar,1.0,2.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True
2025-10-08,Central African Republic,Ghana,0.0,5.0,FIFA World Cup qualification,El Jadida,Morocco,True
2025-10-08,Chad,Mali,0.0,2.0,FIFA World Cup qualification,N'Djamena,Chad,False
2025-10-08,Gibraltar,New Caledonia,0.0,2.0,Friendly,Gibraltar,Gibraltar,False
2025-10-08,Saint Vincent and the Grenadines,Cuba,1.0,0.0,Friendly,Arnos Vale,Saint Vincent and the Grenadines,False
2025-10-09,England,Wales,3.0,0.0,Friendly,London,England,False
2025-10-09,Poland,New Zealand,1.0,0.0,Friendly,Chorzów,Poland,False
2025-10-09,Romania,Moldova,2.0,1.0,Friendly,Bucharest,Romania,False
2025-10-09,Morocco,Bahrain,1.0,0.0,Friendly,Rabat,Morocco,False
2025-10-09,Grenada,British Virgin Islands,4.0,1.0,Friendly,St. George's,Grenada,False
2025-10-09,Burundi,Kenya,0.0,1.0,FIFA World Cup qualification,Bujumbura,Burundi,False
2025-10-09,Algeria,Somalia,3.0,0.0,FIFA World Cup qualification,Bir El Djir,Algeria,False
2025-10-09,Botswana,Uganda,0.0,1.0,FIFA World Cup qualification,Francistown,Botswana,False
2025-10-09,Mozambique,Guinea,1.0,2.0,FIFA World Cup qualification,Maputo,Mozambique,False
2025-10-09,Malawi,Equatorial Guinea,3.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,False
2025-10-09,Scotland,Greece,3.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,False
2025-10-09,Belarus,Denmark,0.0,6.0,FIFA World Cup qualification,Zalaegerszeg,Hungary,True
2025-10-09,Malta,Netherlands,0.0,4.0,FIFA World Cup qualification,Ta' Qali,Malta,False
2025-10-09,Finland,Lithuania,2.0,1.0,FIFA World Cup qualification,Helsinki,Finland,False
2025-10-09,Austria,San Marino,10.0,0.0,FIFA World Cup qualification,Vienna,Austria,False
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,FIFA World Cup qualification,Larnaca,Cyprus,False
2025-10-09,Faroe Islands,Montenegro,4.0,0.0,FIFA World Cup qualification,Tórshavn,Faroe Islands,False
2025-10-09,Czech Republic,Croatia,0.0,0.0,FIFA World Cup qualification,Prague,Czech Republic,False
2025-10-09,Tajikistan,Maldives,2.0,0.0,AFC Asian Cup qualification,Hisor,Tajikistan,False
2025-10-09,Timor-Leste,Philippines,1.0,4.0,AFC Asian Cup qualification,Darwin,Australia,True
2025-10-09,Brunei,Yemen,0.0,2.0,AFC Asian Cup qualification,Bandar Seri Begawan,Brunei,False
2025-10-09,Lebanon,Bhutan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True
2025-10-09,Singapore,India,1.0,1.0,AFC Asian Cup qualification,Kallang,Singapore,False
2025-10-09,Bangladesh,Hong Kong,3.0,4.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2025-10-09,Sri Lanka,Turkmenistan,1.0,0.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False
2025-10-09,Thailand,Taiwan,2.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2025-10-09,Pakistan,Afghanistan,0.0,0.0,AFC Asian Cup qualification,Islamabad,Pakistan,False
2025-10-09,Syria,Myanmar,5.0,1.0,AFC Asian Cup qualification,Al Hofuf,Saudi Arabia,True
2025-10-09,Laos,Malaysia,0.0,3.0,AFC Asian Cup qualification,Vientiane,Laos,False
2025-10-09,Vietnam,Nepal,3.0,1.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False
2025-10-09,Liberia,Namibia,3.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,False
2025-10-09,Nicaragua,Haiti,0.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,False
2025-10-09,Honduras,Costa Rica,0.0,0.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False
2025-10-10,Argentina,Venezuela,1.0,0.0,Friendly,Miami Gardens,United States,True
2025-10-10,Chile,Peru,2.0,1.0,Friendly,Santiago,Chile,False
